movieId	stats
73226	2,3.75
73228	1,3.00
7323	4281,3.92
73230	1,0.50
73232	17,3.09
73234	2,2.50
73236	2,2.50
7324	1575,3.33
73240	9,2.61
73245	7,3.00
7325	3424,3.03
73256	3,3.00
7326	132,3.17
73261	5,3.10
73266	652,3.44
73268	747,3.19
7327	1098,4.11
73270	36,3.32
73276	47,3.55
7328	120,3.70
73284	6,2.17
73286	3,2.50
7329	24,3.23
73290	367,3.79
733	31353,3.68
7330	20,3.05
73304	1,2.50
73306	2,1.75
7331	51,3.24
73314	1,3.00
73317	2,3.75
73319	322,3.14
7332	35,2.63
73321	1782,3.44
73323	833,3.80
73328	11,3.59
7333	183,3.88
73330	6,3.50
73334	3,3.33
73339	6,3.75
7334	246,3.70
73344	1030,3.95
7335	264,3.84
73355	3,2.33
73359	11,3.18
7336	51,3.19
73365	3,4.50
7337	23,2.98
73370	53,3.23
7338	175,3.78
73384	2,3.00
73386	18,3.00
7339	12,3.04
73390	8,3.56
73392	89,3.70
73399	6,3.08
734	59,2.58
7340	298,2.93
73401	7,3.36
7341	61,3.30
73411	2,2.50
73413	48,3.31
73416	8,3.06
7342	47,2.55
7343	37,3.11
73431	54,2.92
7344	13,3.54
73442	1,2.00
73444	1,4.00
73447	1,2.50
73449	8,2.94
7345	343,2.14
73453	1,3.50
73457	7,3.64
7346	2142,3.32
73460	9,3.50
73462	52,2.19
73464	1,1.50
73466	4,1.88
73469	31,3.31
7347	2536,3.17
73472	2,3.00
73475	1,3.00
73478	9,1.56
7348	903,3.44
73480	2,2.75
73488	90,2.86
7349	126,3.72
73492	8,3.13
73494	22,3.36
73499	30,2.85
735	1122,3.51
7350	7,2.64
73501	15,2.57
73504	10,3.55
7351	40,3.61
73511	73,2.65
73513	28,3.71
73515	34,3.06
7352	325,3.63
73523	18,3.31
73526	2,4.25
73529	2,4.25
7353	126,2.02
73531	5,3.30
73533	5,3.60
7354	395,3.12
7355	172,3.32
7356	14,3.43
73569	26,3.54
7357	90,3.29
73572	62,2.91
7358	45,3.03
73581	5,3.90
73587	254,3.67
7359	71,2.31
73590	14,3.36
736	32446,3.20
7360	4129,3.60
73608	94,3.74
7361	22352,4.11
73614	23,3.70
73617	3,4.00
7362	866,3.03
7363	6,2.75
73630	11,3.55
73639	3,3.33
7364	410,3.48
73641	13,2.77
7365	235,3.69
7366	1205,3.07
73664	52,3.24
73668	5,3.30
7367	2082,3.03
73676	8,3.75
73678	20,2.80
7368	43,2.73
73681	91,3.55
7369	723,2.22
737	4519,2.12
7370	15,3.27
73708	5,3.10
7371	2800,3.85
73710	9,3.44
73713	56,3.79
73718	42,2.61
7372	234,3.01
7373	5546,3.31
73730	15,3.10
7374	283,2.75
73741	37,2.39
73744	13,2.81
7375	542,3.11
73754	1,2.50
73759	177,3.84
7376	767,2.99
7377	377,3.57
73772	12,3.58
73774	9,3.50
73776	18,3.50
73778	6,3.50
7378	86,2.23
73780	2,4.25
73782	1,3.00
7379	449,2.98
73790	6,3.50
738	24,3.13
7380	941,3.28
73804	87,2.62
73808	220,3.82
7381	896,2.72
73813	14,3.61
73818	12,3.83
7382	415,3.78
73820	19,2.95
73822	10,3.75
73824	26,3.60
73826	4,3.25
73829	95,1.74
7383	140,3.20
73831	7,3.00
73834	3,2.00
7384	70,3.56
7385	56,2.45
73851	1,3.50
73854	413,3.65
73858	23,1.80
7386	1784,3.64
73860	143,3.61
73862	9,3.72
73868	14,3.93
7387	2980,3.81
73870	38,2.50
73872	6,3.75
73874	64,3.45
73876	35,3.37
73879	21,2.81
7388	69,3.17
73881	453,3.88
73883	1,3.50
73885	28,3.52
7389	186,2.71
739	12,2.04
7390	35,2.96
73900	18,3.61
7391	102,2.76
73912	7,2.86
73914	17,3.12
73919	1,3.50
7392	40,2.95
73922	3,2.67
73929	389,2.53
7393	35,2.41
7394	224,3.36
7395	427,3.35
73954	11,3.50
7396	497,4.08
73967	5,2.20
7397	22,3.20
73978	7,3.86
7398	28,3.38
73981	20,3.35
73983	32,3.52
73987	2,3.00
73989	3,2.67
7399	45,2.63
73991	2,1.75
74	3514,3.30
7400	14,2.86
7401	17,2.88
74014	8,3.63
74017	4,2.63
7402	69,2.49
7403	35,2.09
7404	9,2.89
7405	81,3.16
74056	1,2.00
7406	65,3.35
74061	4,3.75
74064	10,3.90
7407	37,2.89
74075	49,1.94
7408	49,3.14
74086	2,3.25
74089	143,3.58
7409	4,3.13
74095	47,3.23
74097	9,3.11
74099	10,3.50
741	7072,3.94
7410	160,3.03
74103	4,2.75
74107	3,3.17
74109	9,3.33
7411	30,2.22
74111	58,3.28
74113	2,3.75
74115	41,2.77
7412	11,3.09
74127	5,1.90
74129	12,3.25
7413	23,2.30
74131	88,3.08
74135	13,3.65
74137	4,2.88
74139	45,3.27
7414	91,3.42
74141	4,2.63
74144	7,3.29
74148	22,3.61
7415	93,3.54
74150	12,2.58
74152	243,3.78
74154	268,2.82
74156	376,3.24
74159	3,2.83
7416	206,3.40
74161	7,2.57
74164	8,3.06
7417	83,3.04
7418	49,3.19
7419	1342,3.86
742	1859,2.74
7420	60,2.91
74204	55,3.48
7422	5,3.50
74226	11,3.86
74228	295,3.58
7423	8,3.31
74230	3,3.83
74255	6,2.25
74257	11,2.64
74261	9,2.89
74263	9,2.94
74266	11,3.55
74271	8,3.19
74275	635,3.35
74282	179,3.91
74284	1,3.50
74287	8,2.44
74297	7,3.57
743	6112,2.74
74300	7,2.07
74302	4,2.38
74306	13,3.38
74310	7,3.50
74317	2,3.25
74319	1,3.00
74324	575,3.96
74327	51,3.72
74332	1,2.00
74337	4,3.63
74339	9,2.06
74342	6,3.17
74355	26,2.65
7437	192,3.11
74370	144,3.32
7438	18684,3.87
74382	10,3.00
7439	1461,3.03
744	37,2.97
7440	166,3.71
74404	3,3.83
74406	4,3.88
7441	7,2.57
74416	332,3.68
7442	199,3.15
74426	21,3.31
74428	13,3.23
7443	17,2.74
74431	26,3.83
74434	9,3.67
74436	30,2.97
74438	25,3.02
7444	3330,3.11
74446	7,3.21
74448	2,3.25
7445	4874,3.80
74450	500,2.98
74452	395,2.60
74456	16,2.91
74458	5930,3.90
7446	25,2.28
7447	6,3.83
74471	3,2.67
74473	5,2.90
74475	28,2.71
74478	1,1.00
7448	519,2.34
74480	14,3.39
74484	81,2.44
74486	55,3.01
74488	173,3.59
7449	446,2.41
74491	13,3.46
74493	10,2.05
745	12073,4.17
7450	458,3.02
74504	68,3.55
74506	15,3.73
74508	214,3.86
7451	4517,3.53
74510	880,3.75
74512	14,3.46
7452	3,3.17
7453	229,2.24
74530	544,3.00
74532	329,2.76
74538	6,3.25
7454	3712,2.80
74541	80,3.74
74545	1189,3.66
74547	5,2.80
7455	33,3.27
74553	311,3.75
7456	122,3.64
7457	60,2.75
74573	66,3.78
74575	12,3.25
7458	6087,3.31
74580	113,2.61
74582	48,2.66
74588	8,3.75
7459	295,3.71
74590	8,3.31
74595	4,3.88
746	312,3.78
7460	1340,3.49
7461	30,3.20
74613	4,3.75
74619	7,2.50
74621	19,3.11
74624	272,3.52
74630	12,2.54
74641	12,2.54
74647	19,2.39
74649	16,3.78
74653	20,3.53
74657	21,2.79
74668	247,3.40
74671	2,1.75
74673	3,2.33
74675	3,2.00
74677	194,3.84
74679	2,2.00
74681	11,2.45
74683	11,3.41
74685	578,3.25
74688	299,3.07
74696	49,3.50
74698	171,2.11
747	1084,2.33
74701	15,3.07
74706	7,3.57
7471	2,3.50
74727	103,3.94
74731	53,3.11
74733	14,3.61
74738	15,3.07
7474	86,3.56
74740	78,3.45
74748	9,3.33
7475	61,3.43
74750	201,3.22
74752	37,2.12
74754	156,2.43
74760	8,2.06
7477	46,2.45
74777	4,3.00
7478	398,3.95
74780	5,3.10
74782	1,3.00
74787	84,3.40
74789	2946,3.26
7479	48,3.54
74791	110,3.79
74795	803,3.42
74799	11,2.82
748	5279,3.17
7480	90,3.51
7481	1058,3.50
74818	41,2.98
7482	2821,3.78
74820	20,3.33
74827	48,3.58
7483	12,3.21
7484	519,3.85
7485	149,3.77
74851	420,3.14
74857	9,2.94
74859	9,3.28
7486	366,3.81
74864	57,2.32
74868	245,3.18
7487	269,3.29
74870	8,3.56
7488	47,3.55
74886	16,2.97
7489	222,3.84
749	42,2.71
7490	50,3.45
7491	55,3.30
74916	311,3.22
7492	125,3.35
7493	394,3.81
74937	10,2.90
74944	211,3.13
74946	471,3.28
74948	409,3.54
74965	5,2.50
74967	12,2.50
75	558,2.46
750	23220,4.25
7502	4305,4.26
7505	334,3.97
751	156,3.52
752	41,2.83
7521	32,2.80
7523	83,2.75
7528	9,3.11
753	520,3.29
75335	4,2.50
75341	325,3.51
75345	10,3.30
75349	16,2.72
75351	38,3.33
75362	5,1.40
75367	7,2.29
7537	3,2.33
75370	17,2.65
75374	7,2.43
75386	10,2.50
75389	39,3.00
75392	10,2.85
75395	166,2.95
75397	5,3.00
754	361,2.92
75402	7,2.00
75404	22,2.45
75406	5,3.90
75408	8,3.00
7541	362,3.05
75414	7,2.71
75416	6,2.75
75421	6,2.58
75423	19,3.11
75425	95,2.38
75428	7,3.00
75434	8,3.81
75436	17,2.82
75438	35,2.79
75440	71,3.04
75443	3,2.83
75446	23,3.26
755	152,3.38
756	113,3.18
7560	873,3.95
7561	101,3.51
7562	204,3.44
7563	41,3.34
7564	290,3.84
7565	25,2.56
7566	756,4.02
7567	5,3.50
7568	3,4.33
7569	2172,3.61
757	216,3.66
7570	1436,3.29
7571	50,3.25
7572	526,3.88
7573	913,3.25
7574	74,3.52
7577	177,3.84
7578	86,3.74
7579	537,3.71
758	25,2.96
7580	122,3.62
75803	15,2.83
75805	423,2.87
75808	12,2.58
7581	173,3.43
75813	265,3.43
75816	29,2.93
75818	21,3.12
7582	24,3.44
75820	8,2.31
75823	6,4.00
75825	9,2.56
7583	33,3.48
75831	8,2.19
7584	395,3.88
7585	117,3.72
7586	146,3.68
7587	645,4.07
759	376,3.86
75927	2,2.25
75929	26,2.75
75938	3,3.17
75940	11,3.27
75947	23,2.96
75950	10,2.60
75962	8,3.31
75977	1,2.50
75979	1,3.50
75981	6,3.75
75983	80,3.72
75985	455,3.21
75990	28,3.32
75992	6,2.92
75994	5,3.60
76	3380,3.01
760	895,3.66
76022	7,3.50
76030	168,3.07
76032	1,0.50
76034	1,4.00
76049	1,1.00
76051	14,2.82
76054	120,3.58
76056	10,3.20
76060	78,2.88
76063	10,2.85
76066	3,3.00
76077	1201,3.17
76079	280,3.14
76082	3,1.50
76085	12,3.04
76087	10,2.70
76089	8,3.63
76091	254,3.81
76093	4761,4.00
761	3711,2.82
76108	52,2.54
76111	64,3.83
76117	10,3.40
76119	36,1.97
76121	3,3.00
76127	45,3.49
7613	102,3.27
76130	97,2.40
76132	14,3.71
76134	16,3.66
76137	14,3.61
7614	614,3.46
76143	18,3.39
76145	5,2.60
76147	45,2.68
76149	4,2.50
7615	101,3.56
76151	26,3.67
76153	6,3.92
76156	3,3.17
76158	37,3.58
7616	322,3.30
76169	10,3.90
7617	226,3.38
76171	12,3.88
76173	399,3.74
76175	957,2.78
7618	872,3.60
76182	4,2.38
76185	1,3.00
76187	8,3.56
76189	7,2.71
7619	691,3.85
762	9526,2.41
7620	209,3.81
76208	13,3.35
7621	22,3.30
76210	286,3.40
76217	6,3.17
7622	8,3.50
7623	11,3.36
76238	3,2.67
7624	583,3.44
76241	5,3.20
76244	18,3.06
7625	44,3.15
76251	4774,3.76
76255	1,2.50
76258	8,2.94
7626	127,2.76
76269	6,3.17
7627	17,2.79
76272	70,3.39
76277	5,3.60
76279	2,4.00
76288	4,2.75
76291	4,3.13
76293	867,3.21
76298	9,3.00
763	55,3.03
76301	69,2.96
76303	4,3.13
76312	13,3.15
76317	128,2.88
7636	201,2.85
7637	128,3.30
7638	50,3.18
7639	8,2.13
764	579,3.37
7644	9,3.61
7645	24,3.29
7646	314,3.12
7647	305,3.71
7648	18,2.78
7649	1043,3.68
765	4812,3.05
7650	115,3.41
76533	1,3.00
7657	77,2.99
766	1801,3.45
76680	20,2.80
7669	1734,4.02
76692	6,3.50
76695	10,3.25
76699	2,3.50
767	304,3.54
76701	8,3.44
76709	28,3.34
76711	4,4.13
76714	8,3.25
76716	11,2.77
76718	7,2.57
76720	3,3.67
76722	7,2.64
76729	8,2.69
76731	3,3.33
76736	3,2.17
76738	150,3.80
76743	12,2.71
76747	13,2.58
7675	80,3.36
76751	8,3.13
76753	31,3.05
76755	70,2.99
76758	13,3.08
76763	225,3.34
76770	2,3.50
76772	13,3.42
76776	10,3.20
76778	13,3.42
768	34,3.00
76808	9,3.78
76811	17,2.32
76814	6,2.25
76816	8,3.31
76818	9,3.33
76823	10,3.20
76827	17,2.65
76829	5,3.20
76832	2,1.75
76836	3,2.83
76860	21,3.17
76862	19,3.00
76864	3,3.67
76866	28,3.21
76873	11,2.68
769	137,3.57
7697	65,3.05
7698	982,3.68
7699	15,3.00
77	221,3.43
770	27,2.56
7700	712,4.08
7701	1533,2.00
7702	191,3.54
7703	44,1.70
7704	211,2.48
7705	264,3.76
7706	922,3.93
7707	191,2.82
7708	432,3.35
771	155,3.36
7713	330,3.49
7714	306,3.60
77141	8,3.38
77143	8,3.06
77146	17,3.76
77149	4,2.38
77154	60,3.33
77156	8,3.44
7716	134,3.33
77162	10,2.90
77177	33,3.79
77179	7,3.07
77181	6,3.83
77184	8,3.25
77189	6,3.58
7719	37,3.04
77191	184,2.97
772	34,2.90
7720	572,3.61
77201	218,3.00
77204	39,2.78
77206	154,3.03
77208	25,3.56
77210	5,2.80
77212	5,3.30
77217	5,2.80
77223	7,3.14
77229	3,3.17
7723	44,2.36
77231	3,2.50
77233	66,3.86
77238	8,3.19
7724	65,2.30
77240	131,3.47
7725	249,1.94
77259	9,1.89
7726	10,3.15
77264	38,3.49
77266	38,3.46
7727	79,2.65
7728	616,3.72
77281	5,2.90
77291	13,2.92
77293	55,3.83
77296	7,3.07
77298	9,3.17
773	36,3.29
7730	118,3.27
77300	4,2.25
77303	23,2.30
77307	379,3.70
77312	14,3.39
77316	44,3.66
77318	8,2.50
77326	10,2.75
77328	159,3.48
77330	132,3.52
77332	4,3.13
77336	1,2.50
77339	6,2.25
77342	1,4.00
77344	2,4.50
77349	5,2.40
77351	15,3.30
77353	24,3.79
77355	3,2.17
77357	12,3.46
77359	112,3.50
77362	1,2.50
77364	346,3.17
77370	25,3.22
7738	9,3.44
7739	43,2.81
774	35,2.67
77412	12,3.25
77414	124,3.14
77416	10,2.20
7742	103,3.22
77421	251,3.27
77427	279,2.37
7743	446,3.46
77433	16,3.78
77435	1,2.50
77444	2,2.75
77449	17,2.56
7745	285,3.66
77455	1591,3.96
77463	3,3.50
77468	2,4.25
77470	7,2.29
77479	11,3.68
7748	346,3.86
77481	6,1.67
7749	228,3.69
77491	1,3.00
77493	7,3.14
77496	31,3.44
775	138,2.91
7750	5,3.30
77509	5,3.20
7751	14,3.32
77517	8,3.19
7752	11,2.95
7753	101,3.59
77538	4,3.00
7754	4,2.00
77540	193,3.01
77550	7,3.07
7756	264,3.71
77561	4192,3.61
7757	772,3.49
7758	42,3.31
7759	219,3.86
77596	67,3.31
776	47,2.89
7761	50,3.61
77613	4,3.13
77615	1,3.50
7762	548,3.93
77629	142,3.54
7763	105,3.58
7764	57,2.80
7765	7,3.79
77658	936,4.22
7766	1061,4.06
77665	36,2.17
77667	247,2.62
7767	425,4.03
77672	29,3.02
7768	25,2.28
77680	2,1.00
77682	20,3.15
77688	12,3.17
7769	40,3.04
777	29,2.84
7770	87,3.41
77707	2,3.50
77709	32,3.23
7771	422,3.74
77711	10,3.50
77715	7,3.21
77719	13,3.12
7772	20,3.10
77721	13,2.92
77729	9,3.67
7773	475,3.74
77731	38,3.38
77734	1,1.00
77736	2,4.25
77738	2,1.25
7774	45,3.33
77742	7,2.93
77744	2,3.75
7775	41,3.38
77752	11,3.27
77770	4,2.88
77772	13,2.54
77774	11,3.32
77776	1,2.50
77778	4,2.00
7778	7,2.71
77780	31,2.79
77783	3,3.33
77788	32,3.55
77795	154,3.46
77798	227,2.58
778	23589,4.01
77800	596,3.67
77802	2,2.50
77808	13,2.96
7781	398,3.01
77810	18,3.22
77816	4,2.75
77818	19,3.13
7782	319,3.05
77820	42,1.85
77829	20,3.65
7783	9,3.50
77831	2,3.50
77833	105,3.60
77835	6,2.58
77837	243,3.64
7784	84,2.82
77841	22,2.82
77843	174,3.40
77846	370,3.85
7785	67,3.58
77852	2,2.50
77854	145,3.94
7786	190,3.92
77866	979,3.29
7787	105,3.67
77875	7,3.79
77881	20,2.75
77883	7,3.50
7789	120,3.37
77891	11,3.64
77893	15,3.23
77896	3,2.50
77899	3,3.83
779	520,2.85
7790	177,3.27
77907	8,3.13
7791	311,3.32
77910	10,2.55
77917	2,4.00
77919	3,3.33
7792	440,3.69
77921	5,3.30
77931	6,3.00
77941	4,2.25
77944	17,3.74
77947	5,2.80
77951	3,2.50
77966	13,3.81
77968	3,3.67
77979	10,3.50
77981	9,3.39
77983	13,3.27
77985	6,2.50
77990	7,1.79
78	1226,3.18
780	47048,3.37
78000	5,2.70
78003	15,3.83
78006	10,2.75
78009	14,3.57
78011	28,2.41
78014	3,3.00
78016	9,3.56
78019	10,2.95
7802	1226,3.72
78022	29,3.17
78025	3,2.67
78030	3,2.33
78032	31,2.52
78034	148,3.46
78037	6,2.83
78039	951,3.74
78041	283,2.92
78043	1,2.50
78045	1,4.00
78054	12,2.54
78057	6,3.00
78059	2,2.00
78062	7,2.50
78064	9,4.11
78066	2,3.50
78068	1,3.00
78071	2,3.00
78073	2,3.25
7808	11,2.77
78081	13,3.31
78084	8,2.69
78086	2,1.25
78088	517,3.35
7809	306,3.19
78090	1,3.00
78093	2,3.25
78095	9,3.33
78097	3,2.67
78099	6,3.17
781	1988,3.43
7810	562,3.55
78101	4,2.50
78103	15,3.70
78105	1034,3.24
7811	420,3.27
78111	16,3.25
78116	132,3.38
7812	440,3.36
78122	44,3.43
78124	4,3.38
78128	19,3.29
7813	26,3.10
78130	8,2.56
78132	4,1.75
7814	34,3.22
78140	4,3.63
78142	12,3.54
78145	2,2.50
7815	191,3.71
78157	15,3.00
7816	3,3.50
78160	232,3.75
78162	156,3.68
78168	16,3.34
7817	432,2.88
78170	7,3.36
78174	387,2.31
7818	64,3.33
78181	9,2.89
78184	3,3.67
78186	10,3.30
78192	3,3.50
78196	4,3.50
782	2748,2.88
7820	477,4.04
78207	39,2.62
78209	900,3.32
7821	39,3.51
78211	2,2.75
78218	415,3.54
7822	57,3.18
78222	6,3.08
78224	6,3.42
7823	2,4.25
78235	18,3.94
7824	17,3.44
78245	44,3.18
78247	34,2.87
78249	1,2.00
7825	5,2.90
78251	28,3.54
7826	313,3.69
78264	179,2.63
78266	533,2.82
78268	18,3.61
7827	832,3.60
78270	4,3.25
78272	9,3.44
78276	14,3.04
78278	15,3.17
7828	16,3.25
78290	5,2.60
78295	16,3.16
783	10389,3.25
78308	14,3.25
7831	336,3.88
78313	37,3.32
78316	330,3.41
78319	99,2.73
7832	216,3.87
78321	97,1.84
78329	2,4.50
7833	278,3.86
78332	18,3.89
78335	19,3.39
78337	5,2.10
7834	490,3.90
78340	2,4.00
78342	16,3.28
78344	19,3.71
78349	428,3.59
7835	169,3.74
78358	8,3.38
7836	1017,3.89
78360	2,3.25
78366	2,2.75
7837	40,2.99
78370	15,2.97
78376	7,3.50
78379	2,4.00
7838	6,3.17
78381	11,3.41
7839	45,3.33
784	14379,2.70
7840	407,3.71
78405	5,3.30
78408	12,2.92
7841	829,3.64
78410	7,2.21
78413	7,2.79
78416	4,3.38
78418	6,3.42
7842	1608,3.57
78420	12,3.50
78422	7,3.21
7843	110,3.62
78438	9,3.39
7844	346,3.79
78442	2,2.75
78445	20,3.60
7845	473,2.67
78459	13,3.19
7846	306,2.35
78461	2,1.75
78463	4,2.88
78465	5,3.70
78467	196,2.35
78469	1306,3.34
7847	102,3.24
78483	5,2.40
78488	1,2.00
78490	6,3.17
78499	5781,4.01
785	10746,3.29
7850	8,3.44
78517	119,3.30
78519	17,3.91
78528	5,3.10
78534	7,3.36
78536	9,2.94
78539	9,3.00
78544	144,3.62
78557	9,3.28
78574	1170,3.76
78579	13,2.42
78583	5,3.10
78585	11,3.50
786	16135,3.15
78606	12,3.00
78612	18,2.67
78614	10,3.65
78618	11,3.55
78620	7,3.57
78622	9,2.28
78626	16,3.03
78629	4,3.75
78631	6,1.75
78633	39,3.58
78635	10,3.05
78637	676,3.28
78640	10,3.40
78642	3,2.00
78646	5,3.50
78649	4,3.88
78651	1,3.50
78653	30,3.57
78655	45,2.86
78658	1,4.00
78666	8,3.63
78669	5,3.80
78673	2,3.00
78677	1,4.00
78679	171,3.11
78681	11,3.32
78684	1,3.00
78690	4,3.88
78696	1,2.50
78698	2,2.75
787	89,3.76
78701	10,2.85
78703	135,3.48
78715	3,3.67
78717	2,3.25
7872	18,3.44
78721	8,3.25
78723	8,3.69
78727	2,3.25
78729	199,3.53
78737	5,2.80
78739	5,3.50
78742	12,3.54
78746	77,3.32
78748	7,2.43
78757	9,3.50
78759	77,3.43
78765	6,3.25
78772	884,2.67
78774	121,3.16
78776	4,3.25
7878	43,3.10
7879	202,3.40
788	18799,2.88
7880	30,3.28
7881	120,3.18
7882	39,3.21
78827	21,3.10
78829	8,3.25
7883	202,3.49
78832	7,2.93
78834	1,3.50
78836	347,3.67
78838	17,2.76
7884	112,3.64
7885	54,3.06
78856	23,3.61
78858	4,3.13
7886	46,2.97
78860	6,3.08
7887	23,2.28
78873	1,4.00
7888	279,3.61
78885	3,3.33
7889	276,3.49
78893	525,2.37
78895	14,3.64
78898	32,3.67
789	47,3.03
7890	46,3.18
78903	14,3.89
78905	9,3.56
78909	6,3.08
7891	218,3.49
78913	14,3.43
78916	11,2.95
78919	6,3.33
7892	94,3.15
78921	7,3.50
7893	45,2.97
78934	10,3.45
7894	339,3.58
78941	6,2.17
78944	6,3.42
78946	5,4.10
78949	1,3.00
7895	251,3.69
78951	3,3.50
78955	10,2.85
78957	1,3.50
78959	7,4.00
7896	209,3.61
78961	13,2.58
78965	4,2.13
78967	51,2.88
7897	143,3.58
78974	5,2.40
78976	16,3.41
78978	10,3.45
7898	60,3.29
78980	4,2.88
78982	5,3.00
78984	1,2.00
78986	7,3.43
7899	153,3.64
78991	17,2.24
78993	9,3.56
79	5535,3.13
790	105,3.51
7900	35,2.86
79003	3,3.83
79006	91,3.47
79008	855,3.82
7901	28,3.18
79010	1,4.00
79022	3,2.33
79029	29,3.33
79031	1,3.00
79035	9,3.72
79038	7,3.21
79043	1,3.50
79045	3,4.17
79057	785,3.13
79060	10,2.85
79063	3,2.83
79065	2,3.75
79067	4,3.38
79073	145,3.79
79077	3,3.67
79081	5,3.00
79083	2,2.50
79091	2653,3.81
79094	4,3.63
791	113,3.62
79104	3,3.50
79106	1,2.00
79109	3,2.50
79111	6,3.58
7912	35,3.29
79124	4,2.13
79127	4,2.75
7913	28,3.00
79132	14023,4.16
79134	537,2.79
79136	8,3.19
79139	623,3.22
7914	64,3.48
7915	214,3.65
79158	14,3.11
7916	91,3.13
79163	3,3.83
79166	18,1.58
7917	46,2.83
7918	160,3.56
79185	851,3.27
79187	31,3.23
7919	145,3.84
79191	7,3.21
79195	1,2.50
79197	9,2.94
792	48,2.98
7920	148,3.82
79203	14,2.93
79207	12,2.96
7921	36,2.14
79213	5,3.20
7922	40,3.11
79220	7,3.36
79222	9,3.06
79224	546,3.20
79226	31,3.35
79228	11,3.36
7923	98,3.54
79230	45,3.52
79232	3,4.00
79234	1,3.50
79236	2,4.00
79238	5,3.20
7924	411,3.92
79242	824,3.59
79244	1,3.50
79247	1,3.50
79249	2,4.00
7925	982,3.97
79251	146,2.96
79254	18,3.56
79259	26,2.75
7926	601,4.10
79274	380,3.72
79276	7,3.79
79278	2,3.50
7928	29,3.33
79281	1,4.00
79283	1,3.50
79285	3,2.83
79287	69,3.46
79293	1496,3.32
79299	53,3.69
793	118,3.23
7930	221,2.94
79303	5,3.70
7931	12,3.17
79311	15,3.50
79318	156,3.53
7932	445,3.89
79321	8,2.94
79327	3,3.33
79329	7,3.36
7933	213,3.56
79333	17,3.71
79335	2,3.25
79337	3,3.67
79339	1,2.00
7934	1203,3.78
79344	4,1.63
79346	3,3.50
79348	6,3.83
7935	50,3.62
79357	1126,3.87
7936	159,3.90
79368	2,3.50
7937	306,3.94
7938	318,4.03
79388	11,3.27
7939	350,4.00
79395	3,1.83
79397	5,2.80
794	102,3.37
7940	164,3.72
79400	2,4.25
79402	2,4.00
7941	326,4.01
79410	6,3.33
7942	155,3.69
79424	1,0.50
79428	572,2.95
7943	469,3.91
79430	21,3.38
7944	233,3.83
7945	17,3.68
79458	3,4.00
7946	54,3.26
79461	3,3.17
79463	91,3.03
79467	32,3.55
79469	10,4.15
7947	73,3.49
79471	3,2.50
79473	5,3.60
79475	7,3.07
79477	18,3.78
7948	62,3.33
7949	75,3.21
79494	26,2.46
79496	6,2.92
79498	7,2.36
795	106,3.20
7950	9,3.17
79501	6,3.25
79505	18,3.28
79507	15,3.83
7951	210,3.18
79515	10,3.15
79519	6,3.92
7952	19,2.74
79521	7,3.50
79523	13,3.15
79525	9,3.44
79528	26,3.52
7953	25,3.36
79533	76,3.47
79536	59,3.14
79539	8,2.81
7954	46,2.95
79541	49,3.67
79543	4,3.25
79545	6,2.08
79547	10,2.15
79551	5,4.10
79553	401,3.73
79561	1,0.50
79565	1,3.00
79568	1,2.50
79570	11,3.64
79572	56,3.16
79575	1,2.50
79578	27,3.94
7958	30,2.77
79580	4,3.13
79588	94,3.29
7959	70,3.29
79590	109,3.44
79592	909,3.33
79594	18,3.97
79596	16,3.34
79599	52,2.68
796	42,2.94
79601	1,4.50
79603	8,3.31
79607	4,3.13
79610	4,3.75
79617	11,2.59
79627	7,2.71
79633	13,3.85
79636	2,3.25
79638	6,3.00
79640	5,3.40
79642	4,2.88
79644	4,3.13
79647	5,3.30
79651	6,3.50
79653	6,3.33
79656	3,3.33
79663	22,3.27
79667	6,3.50
79677	41,3.70
79681	7,2.79
79684	105,3.46
79686	4,3.50
79688	3,3.17
79692	4,4.00
79695	1417,3.01
797	114,3.36
79702	3726,3.80
79709	3,2.83
79711	8,3.00
79718	8,3.56
79720	456,3.71
79723	18,3.33
79725	9,3.61
79731	7,3.14
79736	1,2.50
79739	3,2.33
79741	1,3.50
7976	269,3.17
79760	63,3.48
79765	11,2.32
79767	4,2.00
79769	15,3.40
79771	13,2.77
79773	7,2.57
79775	4,3.63
7979	271,3.92
79794	11,2.82
79796	288,3.15
79798	58,3.71
798	3056,2.82
7980	1112,3.75
79800	68,3.12
79802	7,2.43
79805	8,3.13
79807	10,3.35
79809	14,3.36
7981	1888,3.98
7982	620,3.63
79824	122,3.51
79828	6,3.33
7983	676,3.76
79830	10,3.60
79832	25,3.58
79835	4,2.13
79838	3,4.50
7984	242,3.37
79842	5,4.50
79844	1,4.00
79846	6,3.17
79848	5,2.80
7985	12,3.25
79850	13,3.62
79855	5,3.80
7986	99,2.25
79860	135,3.31
79863	51,3.07
79866	1,5.00
79868	45,2.90
7987	68,3.01
79870	10,3.40
79872	9,3.06
79874	36,3.38
79879	273,2.49
7988	127,2.57
79882	6,3.42
79884	9,3.28
7989	27,2.85
79895	46,3.18
79897	216,3.49
799	6151,3.37
7990	244,3.41
79901	4,3.63
7991	545,3.23
79910	31,3.15
79912	10,3.00
79914	7,2.57
79916	15,3.43
79918	6,3.42
7992	27,3.72
79920	5,3.60
79923	9,3.17
79925	3,3.33
79927	34,3.15
79929	35,3.20
7993	84,3.24
79936	11,3.41
7994	24,3.27
79946	154,3.29
7995	36,3.33
79953	4,2.63
79955	14,3.11
