userId	stats
91623	40,3.80
91624	65,3.98
91625	121,3.60
91626	1874,3.42
91627	47,4.24
91628	265,3.29
91629	30,3.83
9163	192,3.95
91630	130,3.58
91631	1087,2.92
91632	343,3.63
91633	190,3.41
91634	100,3.44
91635	79,4.43
91636	87,3.08
91637	45,3.69
91638	27,3.74
91639	53,3.41
9164	56,4.10
91640	315,3.84
91641	60,4.02
91642	122,4.05
91643	1455,3.43
91644	128,3.13
91645	24,3.83
91646	25,4.32
91647	46,4.15
91648	25,3.34
91649	52,3.67
9165	27,3.56
91650	38,3.87
91651	306,3.43
91652	29,3.52
91653	223,4.42
91654	23,3.61
91655	62,4.29
91656	80,3.73
91657	68,2.75
91658	180,3.27
91659	67,3.63
9166	65,2.91
91660	141,4.13
91661	30,3.47
91662	122,3.93
91663	54,3.60
91664	25,4.12
91665	39,3.13
91666	106,3.32
91667	74,3.85
91668	476,3.39
91669	83,3.60
9167	138,3.92
91670	30,3.30
91671	295,2.96
91672	33,4.02
91673	73,3.70
91674	37,4.32
91675	52,3.15
91676	20,2.93
91677	41,3.46
91678	376,3.74
91679	46,3.54
9168	92,3.82
91680	20,1.75
91681	334,3.78
91682	53,3.64
91683	32,4.52
91684	35,4.00
91685	226,3.67
91686	29,3.97
91687	376,2.64
91688	79,3.68
91689	265,4.03
9169	20,3.53
91690	28,4.00
91691	22,3.68
91692	124,3.61
91693	38,4.24
91694	27,3.30
91695	21,3.71
91696	70,3.87
91697	48,3.99
91698	31,4.19
91699	23,3.20
917	39,3.72
9170	576,3.73
91700	36,3.58
91701	79,3.72
91702	99,3.61
91703	127,3.23
91704	138,3.47
91705	41,4.15
91706	32,3.09
91707	39,4.23
91708	54,3.96
91709	1165,2.88
9171	88,4.30
91710	29,3.60
91711	37,3.45
91712	677,3.17
91713	37,3.76
91714	20,3.30
91715	28,3.14
91716	39,3.90
91717	99,3.74
91718	82,3.56
91719	166,3.19
9172	187,3.36
91720	35,4.31
91721	121,3.51
91722	67,3.73
91723	104,4.08
91724	35,3.69
91725	23,4.59
91726	375,3.57
91727	41,3.60
91728	22,3.41
91729	33,3.86
9173	219,3.38
91730	41,3.61
91731	61,3.75
91732	61,3.18
91733	53,3.89
91734	271,4.37
91735	157,3.50
91736	31,3.74
91737	100,3.59
91738	162,3.48
91739	80,3.33
9174	103,3.05
91740	730,2.83
91741	22,2.55
91742	126,3.42
91743	22,3.61
91744	23,3.78
91745	141,3.63
91746	576,3.37
91747	100,3.70
91748	492,4.13
91749	60,3.53
9175	1346,1.80
91750	28,3.32
91751	42,3.21
91752	22,3.59
91753	101,3.86
91754	307,3.93
91755	123,3.61
91756	151,3.66
91757	34,3.94
91758	105,4.06
91759	91,3.29
9176	39,3.08
91760	33,4.38
91761	23,3.96
91762	257,3.67
91763	195,4.47
91764	51,3.39
91765	21,3.14
91766	29,3.90
91767	37,3.30
91768	83,3.08
91769	103,3.76
9177	132,4.01
91770	105,4.03
91771	71,4.16
91772	26,3.15
91773	40,4.16
91774	842,3.31
91775	154,3.80
91776	127,3.41
91777	206,3.76
91778	52,3.13
91779	67,3.76
9178	244,3.26
91780	186,3.81
91781	32,3.50
91782	158,3.57
91783	24,3.27
91784	85,3.29
91785	27,3.59
91786	42,4.20
91787	44,3.78
91788	201,4.09
91789	86,3.92
9179	30,3.53
91790	121,4.24
91791	43,4.19
91792	53,4.55
91793	828,2.99
91794	20,4.30
91795	510,3.65
91796	32,3.33
91797	138,3.12
91798	459,3.89
91799	83,3.70
918	80,3.69
9180	292,4.19
91800	99,3.43
91801	28,3.68
91802	37,3.58
91803	142,2.98
91804	114,3.59
91805	27,3.52
91806	48,3.13
91807	313,3.12
91808	80,3.11
91809	246,3.76
9181	21,1.33
91810	224,2.99
91811	100,3.47
91812	104,3.38
91813	75,3.79
91814	67,4.27
91815	220,4.30
91816	233,3.11
91817	113,3.04
91818	27,4.33
91819	125,3.34
9182	206,3.26
91820	20,2.25
91821	21,3.90
91822	89,3.48
91823	25,3.40
91824	123,3.74
91825	203,3.75
91826	114,2.79
91827	30,3.68
91828	140,3.20
91829	82,3.90
9183	65,3.82
91830	34,4.79
91831	26,4.12
91832	60,2.60
91833	118,4.13
91834	42,3.98
91835	32,4.44
91836	116,3.52
91837	371,3.89
91838	51,3.18
91839	20,2.85
9184	223,2.88
91840	87,4.30
91841	120,3.95
91842	132,3.99
91843	58,3.59
91844	90,2.82
91845	360,3.63
91846	205,3.67
91847	35,3.16
91848	42,3.67
91849	87,4.00
9185	151,3.64
91850	290,2.85
91851	42,4.17
91852	21,3.71
91853	26,4.23
91854	68,3.81
91855	61,3.11
91856	22,3.77
91857	82,3.59
91858	107,3.76
91859	40,3.99
9186	53,3.59
91860	65,4.32
91861	70,4.06
91862	42,3.67
91863	119,3.84
91864	24,4.38
91865	65,3.40
91866	83,4.17
91867	3027,3.53
91868	22,3.52
91869	321,3.09
9187	206,3.52
91870	101,3.53
91871	45,4.07
91872	51,3.55
91873	32,4.03
91874	70,3.71
91875	30,3.10
91876	75,2.83
91877	278,4.04
91878	57,4.12
91879	50,3.78
9188	36,4.00
91880	82,3.38
91881	27,3.33
91882	70,4.37
91883	124,3.51
91884	146,3.73
91885	312,3.86
91886	208,3.44
91887	220,4.52
91888	131,3.16
91889	31,4.29
9189	154,3.62
91890	233,3.13
91891	366,3.60
91892	45,3.89
91893	1775,3.06
91894	156,3.13
91895	23,2.96
91896	51,3.69
91897	535,3.96
91898	29,3.52
91899	70,3.57
919	124,3.99
9190	76,3.96
91900	152,3.91
91901	22,3.59
91902	441,3.39
91903	422,3.21
91904	1071,2.48
91905	106,3.92
91906	32,3.81
91907	155,3.55
91908	22,3.86
91909	35,3.63
9191	22,4.00
91910	287,2.96
91911	71,4.52
91912	646,3.59
91913	112,3.95
91914	129,4.67
91915	21,3.50
91916	72,3.93
91917	48,3.82
91918	119,1.82
91919	205,2.96
9192	25,3.00
91920	37,3.32
91921	57,3.98
91922	63,3.62
91923	48,2.90
91924	77,4.31
91925	73,3.63
91926	25,3.44
91927	222,3.41
91928	21,3.14
91929	49,3.61
9193	193,3.76
91930	52,3.98
91931	80,3.21
91932	102,4.02
91933	31,3.16
91934	596,3.83
91935	27,3.30
91936	139,4.17
91937	23,3.09
91938	91,3.11
91939	75,3.91
9194	21,3.95
91940	20,2.65
91941	101,4.25
91942	21,3.57
91943	59,3.68
91944	23,3.96
91945	47,3.34
91946	47,3.23
91947	23,3.30
91948	1221,2.08
91949	131,4.05
9195	222,3.15
91950	58,4.28
91951	306,3.89
91952	22,4.27
91953	477,3.21
91954	1188,2.20
91955	42,3.33
91956	115,3.58
91957	31,4.00
91958	37,4.16
91959	21,3.90
9196	44,3.64
91960	31,3.47
91961	63,3.33
91962	64,3.47
91963	71,3.63
91964	74,3.84
91965	35,4.09
91966	28,3.43
91967	121,4.03
91968	463,3.34
91969	481,3.40
9197	1258,3.23
91970	77,3.55
91971	93,3.88
91972	329,3.65
91973	147,3.72
91974	123,3.58
91975	70,3.61
91976	81,3.15
91977	471,3.18
91978	20,3.25
91979	130,3.98
9198	95,3.31
91980	63,3.51
91981	208,3.59
91982	23,3.24
91983	98,3.94
91984	141,3.57
91985	34,3.74
91986	217,3.74
91987	41,3.39
91988	126,3.98
91989	37,2.81
9199	533,3.80
91990	124,4.41
91991	89,3.83
91992	70,3.50
91993	38,3.61
91994	667,3.29
91995	574,3.79
91996	51,4.10
91997	22,3.70
91998	28,4.11
91999	252,3.71
92	32,3.50
920	132,2.78
9200	41,3.76
92000	27,3.80
92001	25,3.24
92002	220,3.73
92003	131,4.23
92004	36,4.42
92005	51,4.41
92006	80,3.74
92007	92,3.17
92008	71,3.54
92009	45,4.09
9201	20,2.38
92010	179,3.64
92011	4236,3.51
92012	33,3.85
92013	108,3.84
92014	26,3.73
92015	266,2.33
92016	191,3.95
92017	284,3.62
92018	61,3.95
92019	21,3.69
9202	203,3.19
92020	38,0.99
92021	412,3.50
92022	141,4.04
92023	32,3.05
92024	26,4.04
92025	119,3.54
92026	522,3.05
92027	53,3.47
92028	71,3.55
92029	362,3.30
9203	22,3.91
92030	25,3.76
92031	29,3.17
92032	93,3.81
92033	171,3.14
92034	37,4.31
92035	26,3.04
92036	185,3.22
92037	73,3.92
92038	114,2.84
92039	43,3.72
9204	51,4.01
92040	160,3.45
92041	76,4.18
92042	244,4.14
92043	29,3.48
92044	33,4.48
92045	136,3.30
92046	124,3.72
92047	20,4.55
92048	42,3.75
92049	23,3.96
9205	44,3.86
92050	32,3.75
92051	36,3.61
92052	54,4.14
92053	56,4.45
92054	162,4.02
92055	71,3.37
92056	23,4.35
92057	27,3.63
92058	73,3.41
92059	67,3.49
9206	21,2.88
92060	65,3.23
92061	37,3.19
92062	35,4.17
92063	23,3.70
92064	24,3.42
92065	39,3.59
92066	39,3.82
92067	52,3.79
92068	24,3.33
92069	28,3.61
9207	564,3.77
92070	164,3.65
92071	58,3.66
92072	70,3.24
92073	62,4.03
92074	58,3.97
92075	45,4.27
92076	31,4.21
92077	25,4.16
92078	128,3.44
92079	54,2.98
9208	205,3.95
92080	90,3.48
92081	35,3.86
92082	26,3.77
92083	44,3.57
92084	83,3.49
92085	213,3.45
92086	459,3.28
92087	20,2.60
92088	25,2.92
92089	20,3.68
9209	120,3.75
92090	31,4.03
92091	27,4.07
92092	348,3.79
92093	21,4.07
92094	49,3.31
92095	80,3.93
92096	86,3.42
92097	28,3.36
92098	155,4.12
92099	201,3.58
921	29,3.21
9210	20,3.40
92100	89,4.04
92101	34,4.06
92102	23,4.13
92103	149,3.60
92104	702,3.93
92105	37,4.03
92106	77,3.90
92107	311,3.73
92108	968,3.22
92109	92,2.93
9211	33,2.97
92110	747,3.28
92111	164,3.58
92112	33,3.97
92113	34,3.59
92114	228,3.06
92115	20,3.95
92116	120,4.20
92117	145,4.04
92118	333,4.03
92119	24,3.54
9212	50,4.39
92120	93,3.63
92121	95,2.64
92122	24,4.33
92123	49,3.47
92124	67,3.39
92125	267,3.72
92126	38,3.45
92127	34,3.47
92128	65,3.75
92129	41,4.46
9213	67,3.72
92130	36,3.00
92131	63,3.81
92132	25,4.32
92133	102,4.14
92134	71,3.64
92135	27,3.67
92136	99,4.10
92137	175,3.93
92138	46,3.83
92139	26,3.85
9214	112,3.27
92140	203,3.33
92141	371,3.99
92142	387,3.44
92143	147,3.26
92144	63,3.71
92145	188,3.32
92146	20,3.75
92147	121,3.60
92148	26,3.90
92149	79,3.30
9215	43,3.43
92150	67,3.52
92151	144,3.88
92152	92,3.40
92153	31,3.61
92154	104,4.08
92155	390,3.83
92156	58,4.12
92157	162,4.00
92158	23,4.04
92159	30,4.43
9216	103,2.66
92160	125,3.62
92161	152,3.70
92162	58,2.97
92163	118,3.77
92164	40,3.88
92165	247,3.82
92166	76,4.02
92167	20,2.48
92168	68,3.16
92169	30,3.63
9217	43,2.88
92170	24,3.92
92171	25,3.60
92172	213,2.60
92173	57,3.58
92174	64,4.05
92175	23,3.22
92176	301,4.11
92177	25,2.68
92178	184,3.80
92179	61,3.90
9218	68,3.19
92180	273,3.30
92181	34,4.50
92182	25,3.44
92183	240,3.93
92184	96,3.64
92185	28,3.16
92186	22,2.91
92187	155,4.14
92188	46,2.97
92189	336,3.24
9219	31,4.10
92190	801,2.83
92191	31,3.35
92192	21,3.10
92193	435,3.38
92194	458,3.49
92195	55,3.83
92196	74,3.77
92197	24,3.98
92198	58,1.66
92199	20,4.00
922	20,3.45
9220	26,4.04
92200	656,3.01
92201	32,3.72
92202	156,3.96
92203	30,3.22
92204	132,4.14
92205	37,3.59
92206	27,4.22
92207	22,4.20
92208	199,3.80
92209	156,3.65
9221	60,4.25
92210	73,4.47
92211	163,3.98
92212	25,4.04
92213	145,4.25
92214	73,3.62
92215	22,2.48
92216	23,3.35
92217	31,4.16
92218	262,3.38
92219	23,3.13
9222	73,3.62
92220	27,3.81
92221	41,4.43
92222	95,3.69
92223	387,3.76
92224	46,3.65
92225	39,3.49
92226	25,3.88
92227	102,3.99
92228	31,4.02
92229	42,3.45
9223	180,3.64
92230	44,3.95
92231	173,3.83
92232	61,3.70
92233	28,3.86
92234	226,3.49
92235	22,4.07
92236	48,3.50
92237	68,3.51
92238	328,4.08
92239	40,2.76
9224	39,4.54
92240	29,4.45
92241	44,3.60
92242	26,3.63
92243	67,3.84
92244	20,3.40
92245	30,3.83
92246	71,4.13
92247	30,3.90
92248	23,2.70
92249	97,3.72
9225	75,3.93
92250	90,4.10
92251	491,3.33
92252	33,3.83
92253	45,4.13
92254	162,3.60
92255	292,3.69
92256	310,3.83
92257	318,3.64
92258	36,3.72
92259	662,3.23
9226	157,3.45
92260	492,3.68
92261	36,3.03
92262	217,2.79
92263	108,3.96
92264	38,4.16
92265	62,3.70
92266	116,3.94
92267	522,3.68
92268	103,2.81
92269	3508,2.88
9227	108,3.08
92270	391,2.97
92271	302,3.80
92272	21,2.52
92273	163,2.70
92274	232,3.71
92275	21,3.57
92276	93,3.81
92277	20,2.55
92278	39,3.97
92279	40,4.48
9228	20,3.60
92280	49,4.09
92281	71,3.62
92282	64,3.86
92283	20,2.33
92284	115,3.38
92285	24,3.46
92286	28,4.11
92287	24,3.96
92288	104,3.90
92289	83,4.05
9229	111,3.89
92290	65,3.74
92291	135,3.57
92292	186,3.05
92293	346,3.41
92294	20,3.00
92295	33,3.88
92296	24,4.19
92297	39,4.05
92298	65,3.26
92299	27,4.19
923	119,3.85
9230	697,3.73
92300	36,3.42
92301	77,4.32
92302	265,3.73
92303	46,2.61
92304	23,3.52
92305	46,3.76
92306	42,3.76
92307	34,4.00
92308	42,3.40
92309	95,4.63
9231	435,4.03
92310	26,2.92
92311	177,3.59
92312	26,3.81
92313	23,3.85
92314	152,3.56
92315	20,3.00
92316	31,3.16
92317	157,3.65
92318	24,3.46
92319	614,3.75
9232	70,3.03
92320	119,3.42
92321	625,3.49
92322	96,2.94
92323	125,3.22
92324	44,4.11
92325	485,3.26
92326	27,3.44
92327	24,3.75
92328	101,3.96
92329	33,2.26
9233	49,2.80
92330	36,3.14
92331	24,3.67
92332	98,3.87
92333	170,3.65
92334	23,3.48
92335	26,3.19
92336	50,4.12
92337	66,3.00
92338	22,3.36
92339	834,3.45
9234	71,2.59
92340	52,3.88
92341	22,3.43
92342	139,4.24
92343	259,4.06
92344	300,3.75
92345	61,3.41
92346	69,2.97
92347	310,3.46
92348	406,3.42
92349	126,4.02
9235	103,3.97
92350	109,3.40
92351	38,3.82
92352	65,3.42
92353	94,3.13
92354	404,3.79
92355	112,3.33
92356	31,3.37
92357	206,3.52
92358	797,3.50
92359	22,3.91
9236	44,3.48
92360	470,2.93
92361	48,3.48
92362	1116,3.57
92363	92,3.86
92364	222,3.36
92365	20,3.35
92366	674,3.29
92367	48,2.90
92368	33,3.82
92369	65,3.82
9237	20,3.45
92370	327,3.57
92371	218,3.40
92372	67,3.37
92373	90,3.33
92374	42,3.30
92375	27,3.85
92376	50,3.72
92377	46,4.40
92378	77,3.69
92379	88,2.77
9238	28,3.68
92380	41,4.21
92381	21,3.19
92382	24,3.71
92383	20,4.45
92384	131,3.66
92385	79,4.26
92386	35,3.66
92387	117,3.61
92388	45,4.16
92389	32,3.92
9239	24,4.38
92390	21,2.86
92391	23,3.76
92392	41,3.22
92393	143,3.63
92394	97,4.29
92395	33,3.17
92396	30,3.27
92397	31,3.94
92398	62,3.23
92399	45,4.11
924	73,4.06
9240	34,3.74
92400	34,4.01
92401	22,4.05
92402	27,2.89
92403	105,3.46
92404	39,3.53
92405	105,2.64
92406	111,3.68
92407	210,3.61
92408	36,3.83
92409	246,3.29
9241	23,3.11
92410	49,3.53
92411	47,3.77
92412	44,2.59
92413	33,4.45
92414	555,3.37
92415	198,4.03
92416	202,3.07
92417	71,3.92
92418	109,3.24
92419	130,3.98
9242	100,3.62
92420	83,3.81
92421	80,3.79
92422	459,3.79
92423	119,3.39
92424	27,3.33
92425	29,3.90
92426	48,3.79
92427	115,3.71
92428	32,3.38
92429	22,4.50
9243	33,4.02
92430	85,3.58
92431	448,3.61
92432	243,3.64
92433	416,1.91
92434	94,3.36
92435	21,3.76
92436	156,4.26
92437	23,4.09
92438	34,3.54
92439	25,3.92
9244	229,4.24
92440	148,4.11
92441	66,3.97
92442	29,3.28
92443	41,3.83
92444	30,4.10
92445	46,3.87
92446	32,3.69
92447	27,2.85
92448	55,3.72
92449	92,4.07
9245	55,3.93
92450	188,3.68
92451	72,3.42
92452	123,3.73
92453	59,4.08
92454	34,3.50
92455	437,2.71
92456	89,4.48
92457	22,3.59
92458	25,3.24
92459	29,3.60
9246	220,3.55
92460	29,3.34
92461	105,4.10
92462	37,1.77
92463	22,4.05
92464	27,4.15
92465	150,3.25
92466	269,3.59
92467	121,3.63
92468	23,3.91
92469	81,4.14
9247	27,3.22
92470	566,3.37
92471	61,3.18
92472	907,3.63
92473	45,4.02
92474	44,4.07
92475	51,4.27
92476	50,4.44
92477	68,4.26
92478	214,3.62
92479	330,2.65
9248	89,3.51
92480	23,4.26
92481	438,2.98
92482	212,3.67
92483	158,3.31
92484	20,3.95
92485	1089,3.60
92486	155,3.38
92487	167,3.58
92488	78,3.68
92489	20,3.95
9249	62,3.50
92490	35,3.69
92491	276,4.05
92492	23,4.15
92493	812,3.26
92494	72,3.32
92495	157,3.59
92496	23,3.50
92497	56,3.29
92498	49,3.57
92499	2101,3.50
925	134,3.49
9250	20,3.33
92500	87,3.13
92501	20,1.83
92502	81,3.72
92503	98,3.09
92504	32,3.38
92505	28,3.79
92506	39,4.18
92507	35,3.31
92508	21,3.45
92509	53,3.66
9251	97,3.99
92510	23,2.70
92511	44,3.95
92512	116,3.30
92513	83,3.80
92514	26,3.15
92515	753,3.11
92516	1535,3.94
92517	68,4.37
92518	989,3.31
92519	69,2.51
9252	236,3.45
92520	52,3.15
92521	79,3.84
92522	263,3.09
92523	71,4.04
92524	318,3.72
92525	483,3.53
92526	20,4.35
92527	23,2.80
92528	408,3.50
92529	95,3.01
9253	354,3.92
92530	56,3.79
92531	173,2.62
92532	74,3.74
92533	283,3.70
92534	22,3.18
92535	73,3.85
92536	20,2.68
92537	65,3.42
92538	215,3.31
92539	51,4.27
9254	26,3.96
92540	46,2.90
92541	91,3.53
92542	299,3.37
92543	182,3.20
92544	33,3.97
92545	42,3.93
92546	146,4.23
92547	49,3.28
92548	299,3.58
92549	128,3.66
9255	328,4.13
92550	226,2.76
92551	119,3.98
92552	111,3.61
92553	102,3.86
92554	217,4.09
92555	27,3.78
92556	34,3.84
92557	35,3.89
92558	125,3.76
92559	79,2.78
9256	47,4.04
92560	24,3.88
92561	571,2.92
92562	21,3.81
92563	75,4.04
92564	22,4.64
92565	75,3.92
92566	43,3.53
92567	162,3.32
92568	105,3.32
92569	51,3.63
9257	43,4.44
92570	230,3.70
92571	31,3.58
92572	91,3.60
92573	73,3.44
92574	336,3.42
92575	47,4.62
92576	34,4.00
92577	25,3.44
92578	194,3.34
92579	48,3.77
9258	117,4.84
92580	82,3.72
92581	35,3.64
92582	23,3.35
92583	27,3.74
92584	461,3.44
92585	44,4.07
92586	64,4.66
92587	131,3.50
92588	47,3.79
92589	356,3.68
9259	34,3.63
92590	42,2.88
92591	25,4.12
92592	26,2.62
92593	50,3.12
92594	37,2.73
92595	85,3.05
92596	38,3.82
92597	118,3.59
92598	186,3.34
92599	23,3.57
926	98,3.94
9260	123,3.96
92600	34,3.76
92601	33,4.42
92602	55,3.87
92603	61,3.80
92604	50,3.56
92605	74,3.80
92606	93,3.48
92607	67,4.20
92608	125,4.43
92609	24,3.63
9261	30,3.53
92610	274,3.44
92611	40,3.53
92612	22,2.59
92613	442,3.04
92614	101,3.81
92615	59,3.83
92616	1241,2.73
92617	63,4.26
92618	100,4.14
92619	91,3.19
9262	91,3.88
92620	94,4.07
92621	629,3.56
92622	28,4.29
92623	20,3.90
92624	47,4.28
92625	26,4.21
92626	106,4.00
92627	231,3.95
92628	73,3.73
92629	33,3.88
9263	216,4.17
92630	24,4.15
92631	178,3.90
92632	43,3.72
92633	37,3.86
92634	175,4.13
92635	28,4.04
92636	1137,2.99
92637	1566,3.72
92638	20,3.30
92639	147,3.60
9264	270,3.59
92640	38,3.43
92641	27,3.54
92642	311,3.77
92643	54,4.09
92644	164,4.26
92645	377,3.93
92646	26,3.88
92647	30,3.90
92648	314,3.77
92649	31,3.81
9265	41,4.12
92650	58,3.67
92651	95,3.68
92652	51,4.25
92653	44,2.93
92654	106,3.26
92655	52,3.68
92656	21,3.90
92657	20,2.80
92658	136,3.36
92659	43,4.05
9266	399,3.96
92660	41,3.78
92661	20,3.55
92662	21,3.45
92663	25,4.40
92664	29,4.07
92665	154,3.18
92666	39,3.40
92667	23,3.43
92668	45,3.42
92669	39,3.56
9267	792,4.17
92670	104,3.52
92671	76,3.51
92672	132,3.91
92673	42,3.74
92674	196,4.03
92675	187,3.65
92676	26,3.40
92677	338,3.26
92678	209,3.59
92679	24,4.13
9268	111,3.52
92680	887,3.86
92681	23,3.46
92682	100,3.41
92683	42,3.80
92684	22,3.55
92685	37,4.05
92686	24,3.29
92687	63,4.71
92688	39,3.81
92689	90,3.51
9269	170,3.31
92690	140,3.86
92691	36,4.31
92692	72,3.92
92693	497,3.38
92694	381,3.44
92695	174,2.71
92696	93,3.98
92697	21,3.10
92698	115,3.08
92699	21,4.10
927	34,4.10
9270	20,3.18
92700	88,3.54
92701	50,3.76
92702	212,3.23
92703	277,3.35
92704	20,3.63
92705	165,4.55
92706	1255,3.41
92707	80,4.08
92708	59,3.81
92709	47,3.34
9271	276,3.91
92710	250,3.30
92711	61,4.03
92712	104,3.60
92713	33,4.12
92714	938,3.04
92715	446,3.45
92716	132,4.08
92717	59,3.66
92718	334,4.51
92719	149,3.69
9272	518,3.92
92720	33,4.12
92721	39,3.49
92722	29,3.83
92723	92,3.58
92724	24,3.69
92725	27,3.48
92726	815,3.75
92727	37,4.14
92728	171,2.82
92729	76,3.26
9273	107,3.70
92730	30,3.17
92731	384,3.59
92732	75,3.56
92733	236,4.02
92734	21,3.43
92735	98,4.15
92736	31,4.10
92737	199,3.87
92738	164,3.65
92739	107,3.93
9274	68,3.48
92740	180,4.00
92741	27,4.30
92742	38,3.50
92743	338,3.75
92744	21,4.10
92745	109,3.83
92746	102,3.55
92747	119,4.21
92748	47,3.06
92749	28,3.36
9275	189,3.25
92750	246,3.82
92751	172,3.43
92752	177,3.80
92753	32,3.47
92754	22,3.77
92755	138,4.07
92756	21,4.14
92757	167,3.61
92758	20,3.58
92759	116,2.90
9276	40,3.68
92760	100,3.54
92761	199,3.71
92762	79,3.70
92763	163,3.86
92764	48,3.66
92765	521,3.38
92766	23,4.28
92767	59,3.50
92768	56,3.36
92769	41,3.41
9277	41,4.46
92770	759,3.23
92771	35,4.14
92772	164,3.59
92773	203,3.73
92774	266,3.45
92775	20,4.20
92776	66,4.13
92777	233,4.16
92778	302,3.52
92779	22,3.11
9278	504,3.41
92780	52,3.34
92781	607,3.54
92782	104,3.76
92783	292,3.52
92784	23,3.91
92785	139,3.83
92786	54,3.37
92787	300,3.82
92788	687,3.41
92789	729,3.57
9279	23,3.52
92790	115,3.71
92791	176,4.10
92792	27,3.41
92793	54,3.94
92794	75,3.73
92795	82,2.93
92796	233,3.50
92797	20,3.40
92798	321,3.95
92799	37,3.51
928	72,3.22
9280	107,3.45
92800	51,3.73
92801	84,4.15
92802	21,3.71
92803	266,4.20
92804	84,3.63
92805	36,4.11
92806	398,3.43
92807	62,3.44
92808	39,3.56
92809	24,3.98
9281	109,3.61
92810	42,3.90
92811	154,3.57
92812	192,3.28
92813	43,2.65
92814	173,4.14
92815	65,3.81
92816	121,3.73
92817	25,3.60
92818	99,3.13
92819	123,3.88
9282	79,3.62
92820	52,3.33
92821	145,3.47
92822	385,3.25
92823	118,3.47
92824	186,3.88
92825	622,3.80
92826	73,4.32
92827	81,3.90
92828	311,3.32
92829	99,3.67
9283	79,3.96
92830	104,4.41
92831	63,4.04
92832	93,2.56
92833	59,4.61
92834	28,3.29
92835	24,3.21
92836	42,3.71
92837	24,3.33
92838	164,3.41
92839	107,3.70
9284	338,2.80
92840	318,3.82
92841	45,4.20
92842	23,3.91
92843	68,4.34
92844	63,3.99
92845	24,2.73
92846	20,4.15
92847	27,3.78
92848	408,3.36
92849	417,3.15
9285	126,3.35
92850	74,3.96
92851	173,3.55
92852	235,3.04
92853	28,3.98
92854	27,3.15
92855	23,3.35
92856	34,3.38
92857	91,3.46
92858	330,3.54
92859	91,3.85
9286	322,3.61
92860	304,3.82
92861	600,3.58
92862	102,3.65
92863	61,3.77
92864	253,3.62
92865	201,3.89
92866	39,3.74
92867	30,3.73
92868	92,3.24
92869	128,3.54
9287	59,4.15
92870	41,4.00
92871	37,4.30
92872	386,2.98
92873	91,3.75
92874	20,4.35
92875	396,3.74
92876	128,4.11
92877	20,3.15
92878	38,3.53
92879	66,3.41
9288	112,3.63
92880	21,3.43
92881	30,3.98
92882	568,4.23
92883	97,3.41
92884	76,3.74
92885	94,3.72
92886	97,3.91
92887	96,3.99
92888	38,3.58
92889	98,3.86
9289	88,4.05
92890	32,3.36
92891	121,3.22
92892	192,4.28
92893	876,3.48
92894	27,4.72
92895	22,3.73
92896	82,4.06
92897	61,3.77
92898	121,3.85
92899	244,3.82
929	350,3.48
9290	47,2.77
92900	36,2.18
92901	214,3.83
92902	430,4.68
92903	142,3.86
92904	40,3.48
92905	32,3.88
92906	165,4.33
92907	176,4.16
92908	37,4.08
92909	125,3.58
9291	1032,3.93
92910	294,3.17
92911	45,3.90
92912	174,3.46
92913	63,3.83
92914	83,3.19
92915	165,3.40
92916	146,2.80
92917	30,3.73
92918	581,3.49
92919	1527,3.34
9292	50,3.99
92920	41,3.80
92921	41,3.71
92922	156,3.79
92923	25,3.24
92924	594,3.63
92925	228,3.64
92926	228,4.05
92927	158,4.22
92928	1036,3.31
92929	145,2.08
9293	124,3.95
92930	172,3.56
92931	45,4.17
92932	183,3.83
92933	90,4.00
92934	298,4.18
92935	23,3.26
92936	64,3.55
92937	39,3.69
92938	36,3.86
92939	78,4.13
9294	110,3.25
92940	20,4.20
92941	48,3.06
92942	174,3.18
92943	53,3.17
92944	171,3.28
92945	277,3.49
92946	25,3.84
92947	20,3.20
92948	100,4.26
92949	100,3.24
9295	25,3.40
92950	59,3.53
92951	29,4.03
92952	491,3.64
92953	98,3.72
92954	77,3.44
92955	105,3.14
92956	2806,3.05
92957	255,3.78
92958	27,2.76
92959	42,3.14
9296	109,3.41
92960	500,2.54
92961	22,4.75
92962	49,2.82
92963	132,3.66
92964	86,3.93
92965	41,3.66
92966	44,4.07
92967	117,3.21
92968	100,3.44
92969	31,3.65
9297	132,3.69
92970	221,3.56
92971	44,3.50
92972	44,3.86
92973	36,3.19
92974	272,3.39
92975	43,3.95
92976	35,3.57
92977	84,3.98
92978	250,3.48
92979	28,3.64
9298	201,3.82
92980	777,3.67
92981	32,3.97
92982	27,3.07
92983	26,4.08
92984	159,3.93
92985	57,3.75
92986	133,3.68
92987	28,3.61
92988	28,3.57
92989	20,3.45
9299	24,3.75
92990	36,3.58
92991	24,3.69
92992	537,2.86
92993	59,4.08
92994	108,3.45
92995	48,3.81
92996	35,3.69
92997	21,3.43
92998	68,3.68
92999	166,3.79
93	55,3.89
930	268,3.11
9300	440,3.02
93000	20,3.45
93001	47,4.02
93002	285,3.72
93003	39,3.64
93004	227,3.40
93005	47,4.32
93006	26,2.35
93007	285,3.80
93008	104,3.50
93009	208,3.96
9301	52,4.33
93010	23,3.43
93011	93,3.47
93012	53,3.31
93013	158,3.75
93014	264,2.91
93015	64,3.36
93016	74,4.03
93017	21,3.67
93018	1305,3.39
93019	242,3.59
9302	25,3.88
